"","gene","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y"
"15493","ZXDA",8216,9539,7092,14729,6928,14361,13392,14039,14648,8358,14966,12103,15236,15308,6000,12361,14951,13947,13823,14773,11460,14283,14815,11987,7049,5189,13636,7539,14869,13237
"11299","RRN3",12449,14110,11175,13794,14169,12347,5381,12337,15342,6259,13509,13656,13860,10263,14124,13046,12623,14615,13527,12327,12275,8923,14587,7064,9523,14091,13186,13727,2251,14332
"14192","UBE3B",15489,12420,14812,10493,11153,12802,9170,11573,9565,11501,10650,15001,15061,6272,11836,15105,11712,8575,14252,7530,12603,11194,8632,8804,10038,13328,15376,14775,14609,14546
"15011","ZNF225",14672,12381,14946,8045,12605,9878,10649,14827,15096,10268,9742,10352,9653,5846,10980,14619,13681,14244,12392,9856,14878,10744,14360,14971,13738,15424,11463,8881,14224,5466
"5824","IBTK",14776,11447,14429,12102,13137,10803,11603,15081,9782,15291,14837,14114,14640,14682,6584,15187,13543,13598,12649,14133,9387,4985,14658,15360,11802,8342,6306,8392,9018,8238
"13052","TBK1",12657,7205,13074,15110,7302,10295,12026,7866,8866,6918,8692,10619,13034,11570,15404,14424,15288,9778,15330,6854,13619,15247,15332,7574,13131,15186,14427,15113,11725,15288
"1400","BTF3L4",13944,12531,13906,8889,8907,5131,14299,13859,13792,9246,14939,10634,12858,11521,13878,11124,14611,15021,15385,10927,13891,14978,9438,11394,11619,9186,12974,10331,11769,8105
"11223","RPN2",13717,9762,10846,7803,10230,9130,12839,12990,10451,5940,14728,10627,14004,6183,12381,12009,6765,14616,13861,12908,14761,14856,13098,11615,12967,14812,14522,11231,14054,15466
"8063","MPI",14804,12812,11920,9874,9251,11031,12177,14159,13486,14743,15182,9678,11825,9442,11224,13458,4988,9365,10101,5985,11826,14368,14180,14529,15287,12856,14908,15081,10086,10588
"8338","MYDGF",13777,14616,6932,13484,14836,12651,15279,14894,7376,10696,14973,14861,11319,7392,13176,10524,14880,14709,8826,13781,11778,15264,10421,14646,4711,4704,7352,14531,12114,14739
"8638","NELFE",9976,9348,11178,13823,10601,10371,11298,14932,15204,8736,11214,7623,12238,14647,11358,11752,12298,14295,15460,10119,8856,12305,9997,10138,15409,13766,15029,10398,12555,14351
"12995","TARS",10738,15232,13450,14301,9792,14405,6648,14730,14253,7755,9887,14773,13016,9016,11901,12023,12162,13773,13962,12409,13608,6680,9750,11949,14389,14449,14801,13956,4374,11180
"14851","ZDHHC24",14657,11155,14777,5725,9975,14175,14502,14129,4182,12426,10761,5897,14174,5911,11816,14446,15114,11854,15024,14379,13131,15314,11998,14336,4114,9000,15062,13316,13680,14406
"12831","SUGP2",13338,4726,15130,7057,14764,3305,8266,10449,14041,6348,14972,14263,8058,15256,7699,15355,14318,15230,15085,10217,13585,11590,13488,11303,13939,10770,15332,12788,14593,14176
"12896","SYMPK",8231,11302,11181,8334,5186,13379,3726,11912,15154,14709,15233,12208,15279,13908,10544,9357,7075,13385,11044,11169,14145,14370,15002,14476,15348,15258,15447,10426,14520,8141
"13220","THAP11",15443,12872,13170,12383,15145,8702,15221,12809,5734,15396,15122,14599,15042,10252,4857,7934,14117,14874,7910,10596,10761,7253,7663,14917,13292,15205,9235,14298,14912,9811
"14736","YWHAE",10018,14983,6390,15022,9972,7403,9092,13755,11420,4752,14908,14913,15373,14881,11462,14606,14755,14332,9260,15067,15026,10498,14610,12191,10440,10960,7725,15204,5639,14932
"14723","YOD1",7271,13778,5469,10042,8975,12631,13452,9100,14743,14264,7673,15255,11672,11188,10347,12437,11916,13841,12729,13419,15209,8881,12080,7524,12315,14996,13957,14948,15403,14193
"14793","ZBTB7A",9864,12556,14149,13686,7393,10492,7969,10625,10482,13807,10492,9218,12877,14401,14601,7904,11898,14895,10953,15133,14829,10835,15211,14433,14037,14438,10727,12947,9264,9613
"3707","EDEM1",15335,14627,5098,9479,8447,10836,9721,15381,15017,10307,7021,15497,15163,13537,15134,14162,14908,9033,11659,14028,14912,10197,12538,8690,13515,13237,6166,14241,6672,15173
"9519","PELP1",15223,8757,11093,14300,13519,10211,14697,12734,15475,14018,8867,11616,7944,8186,13708,15485,4930,7650,15283,9146,13943,12291,15189,7328,7342,13367,15408,15486,12794,13776
"11012","RMDN3",13951,11086,10490,11058,15367,10531,10230,13251,15230,14945,8115,12183,13791,3445,14966,10117,6698,10659,12134,12455,13721,15499,9905,15128,11142,10116,15463,11988,14346,11765
"485","ALKBH1",11388,13073,10369,10508,13868,15225,15354,9978,14080,15249,13716,13879,10541,5821,4635,11885,14540,14016,11916,11175,11989,13945,11662,15084,13351,7960,9722,13239,13113,8524
"13574","TMEM87A",5099,10101,15038,12211,4992,9680,15323,15217,14971,15029,14385,11468,12945,12364,6309,10194,15244,12508,14361,10909,9461,11004,8725,13649,15344,15396,12170,10173,15144,10395
"14387","UTP6",14322,15175,13999,14376,14554,13001,5319,8975,14244,14323,11824,10435,15011,8801,9972,10654,10343,13348,8661,6330,14468,14678,11835,14651,15096,13351,15142,8184,10601,8166
"9254","PAPOLA",7088,13852,13252,14179,6580,15118,11270,11781,13134,15327,12925,7299,15305,13605,8920,11451,9198,15369,10151,15055,10623,10036,7280,14210,14328,13983,10930,9709,12531,15363
"1431","C10orf88",14481,15313,14049,12779,13932,11390,14280,11565,10537,8800,11835,10313,14720,13079,12059,8595,13661,11534,12340,15371,8899,11673,8708,10187,15222,12564,14393,12276,5154,10202
"13268","THYN1",11924,10625,9638,14309,14428,10748,12981,5094,13427,14384,14691,4531,15194,14807,7879,9186,9543,14171,14363,12189,12411,13882,9346,11034,13478,13329,13701,14434,14348,9853
"11710","SETD7",6768,12893,9085,14457,6648,10016,14342,12661,8305,13295,12026,13799,13446,13113,11332,9361,8851,14809,14218,13456,13791,14264,12390,15149,14585,7221,11395,9152,14030,15159
"13796","TRAPPC12",11900,10881,14578,14622,14365,14100,9857,13458,14688,13822,11592,12200,4434,8950,14949,7208,14404,10037,15028,12875,14609,15041,9222,8192,7006,14614,10454,11085,14526,11347
"4942","GGA1",9246,8087,11268,11001,10769,15447,13020,15272,15299,9860,15468,11428,14684,15068,13542,13665,9831,8962,13733,9373,10212,10653,15168,11048,8360,10021,13245,13132,10095,13160
"10349","PSMB1",14722,9654,6515,10791,11306,7993,15017,7658,13556,8242,10613,11105,12384,14994,5872,12986,9303,13478,14233,14911,15156,15170,13722,10230,15317,14026,13510,15312,12059,10298
"11221","RPLP2",14360,7873,8132,14183,11847,13511,14455,14508,14790,15355,10157,8350,10328,14707,8286,9217,8677,8386,13571,11306,14486,15428,13965,10579,7752,14209,13988,15144,14113,8496
"8129","MRPL35",11918,13418,9423,9421,14291,14639,8074,14403,7999,11060,10476,15489,11306,10751,14203,11311,15481,13872,12044,15210,11550,10508,13729,14549,5066,6794,11596,14357,11851,15401
"4445","FBXO25",5581,13357,14446,10928,2466,13419,12964,13726,7476,13468,13296,11248,10683,12539,12966,14749,7077,10689,9712,14590,14484,14236,13756,14294,13404,11224,12811,13033,13433,14162
"13706","TOR1AIP1",15416,13456,14999,4528,10583,6691,15182,11845,10289,12624,15195,5230,14844,11535,15278,9086,14941,14639,11271,10256,11009,12174,15287,14815,11843,14772,14685,6836,14980,6061
"19","AASDH",15320,9656,10083,13149,12970,14126,7871,9972,13667,14755,12438,14597,11418,12454,9916,14234,12843,15307,11450,6175,12425,15112,14868,12933,13747,13220,14082,6813,7102,7736
"6254","KAT7",15461,9479,13927,11198,14100,7437,8813,9195,11592,14996,14946,14082,12390,11566,11459,15023,11329,10961,11640,8193,15010,14536,13011,13298,6817,11885,13556,10477,12323,11740
"12822","SUCLA2",6620,8971,14041,15498,11400,14229,14491,13132,14690,12772,14718,14202,10681,8798,11616,15463,7608,13907,15308,11687,10644,8268,11460,15310,8656,12880,11980,12164,9209,10056
"14215","UBR2",8108,9152,4137,15369,6573,13611,14733,7967,11721,13645,15137,12050,14330,14782,7855,14774,15397,14430,15256,13204,15331,5953,13204,15421,11709,8709,14646,9079,15184,9008
"13048","TBCD",13906,7117,9099,14518,10798,15343,15085,12521,12139,10376,12040,14774,8955,7615,15443,14883,10265,10773,13748,10826,14249,14237,15288,15095,3469,6751,12129,11096,13962,13992
"13577","TMEM8A",11218,14481,11915,5708,14579,15249,4390,8476,10377,7244,14836,14611,15291,15020,11549,12152,15322,14904,14200,14863,9581,13735,13473,14603,4286,6924,14983,6432,14787,15341
"187","ACTR10",9892,10210,11883,13416,6165,13232,9455,11238,13822,13254,15405,15213,13968,13461,4844,15351,12037,13477,11655,14509,10046,13013,12970,14262,15114,10163,9545,12716,7193,13067
"758","ARF3",5357,14920,15114,15004,4483,13140,5155,8961,14547,12269,15294,8539,14081,11212,9443,14011,8125,11733,15091,14061,11781,14882,7153,14478,15041,14127,11480,15327,10621,15192
"4140","FAF2",10770,10947,11957,11082,12752,8718,15149,9530,11493,7712,15494,15118,14597,14552,12304,10171,13628,9733,10938,8465,14467,9960,9607,15026,15330,13127,14567,12369,10001,11114
"10397","PSTK",10915,8203,8423,15283,14725,13102,4749,15211,13530,14678,9420,13915,13111,7145,14605,9577,13928,14993,11331,15092,14644,12245,6116,13465,14503,13962,14841,13370,6024,9578
"11431","SARAF",14016,6293,13044,13422,9889,14104,9351,14675,12631,14476,14397,12522,6676,13166,3662,14359,13450,13679,13874,11824,13444,12972,12400,14387,14759,7012,11806,15010,12664,6726
"12807","STX4",11390,15282,10903,13370,11859,11721,7795,15221,11124,6442,14997,14970,14608,7878,13347,13572,14021,13300,10520,15479,11798,10760,14753,15283,4745,5244,13205,9992,14696,12467
"656","AOC3",10442,13329,13275,15453,6263,11447,7430,12017,9046,12447,14903,11520,14051,6334,13024,12203,13487,12563,13609,15473,14882,12050,11479,10527,12093,9051,14875,15216,7604,14658
"15439","ZNF888",13184,4825,11058,12786,14782,13815,11379,13324,14841,13113,8276,9499,11633,12446,14544,11774,11175,12608,10566,10924,13460,10201,11233,13822,8541,14730,13890,8480,15464,14387
"11372","RYBP",8914,11165,8025,14203,8760,5939,15396,7334,13740,10183,13427,7877,11684,15279,12583,11203,11913,14170,15311,10201,10221,9990,14704,14810,11792,14859,15451,15147,13582,12965
"3351","DHX32",13548,13318,12115,13207,14101,14267,11816,13117,12324,15167,14697,15183,12296,6949,10746,13934,12039,11882,15086,8101,15085,12335,9073,11865,5739,4829,15200,14515,6387,11926
"15061","ZNF3",15297,11689,11198,12593,15241,12232,6969,9679,14888,14350,14150,15406,15493,9198,9762,11229,6848,6589,11547,14866,13903,13580,15469,15475,8542,7171,8002,12706,15443,11351
"3297","DERL2",12605,12993,10476,9862,10150,13683,14885,15079,14560,14938,14885,9008,14379,12285,8579,13617,12153,9434,9914,8683,12829,12193,13684,10577,13477,10858,13505,10498,8697,12383
"3844","ELF2",8173,9405,12114,15232,8519,14387,13913,9456,14569,14890,15396,8761,10505,9285,9007,15390,13135,14213,11518,15305,10587,8558,8182,14600,12662,14364,9042,12779,12275,14669
"7724","MEA1",8534,14985,8476,12449,14757,14161,15086,9398,14718,12077,14839,15358,14699,6760,10945,8856,9540,11259,7495,13359,10903,15142,9756,14191,14670,8701,13210,11343,14414,10824
"9020","NUP50",8678,9384,8454,13897,9851,13907,14599,11458,10098,13763,11361,14340,12113,13835,14327,14098,9432,8734,11627,11037,15059,6352,13175,12608,14025,13164,15241,13933,11556,10817
"9546","PFAS",11513,12079,15262,14723,12053,14280,5796,14788,14919,14006,11045,13166,12614,13808,8659,13807,11400,14597,12909,4274,14781,13160,11837,13433,9426,11009,15008,8374,12951,5314
"13898","TRMT2B",14457,13684,9845,15410,8622,10530,15179,8038,10877,11067,13639,13863,15364,7810,4961,15474,11370,13181,14788,9867,13926,9607,15158,14855,14610,6929,9137,14181,15209,9378
"14195","UBE4A",10934,14935,5200,15002,10902,10884,10275,10322,8881,9073,14548,12220,15211,12186,9800,15182,15416,14004,15347,14964,14495,7532,14078,13202,8226,6668,12027,10943,14845,13716
"5083","GNL2",10114,14297,13208,14906,10523,7179,12140,12136,14291,14437,13050,15164,11417,3831,14284,13043,10776,15024,8100,9188,15228,12858,12760,14338,10934,10310,11413,15209,6792,14103
"11557","SDHC",10897,11001,5360,14553,15097,11730,5337,7306,12525,11181,13994,14858,12150,15236,15421,15289,12078,10784,10282,14161,7638,10504,13690,10336,14270,14544,11690,10003,13724,15419
"3368","DIDO1",9874,8942,8178,13615,12429,14352,8794,7675,12108,10147,10677,14165,7147,11976,15285,10791,15055,14322,14951,13256,9614,10557,14981,15036,15437,12815,15282,10417,7955,15229
"11867","SIRT2",15316,15177,15226,5781,15448,15299,7938,9086,15420,10166,10985,7133,14280,12326,15026,9067,10107,15026,15453,15427,8982,10963,14173,13774,8023,12252,15325,6670,14132,7127
"1161","BAG1",13722,14698,8164,7212,14349,13710,14736,13877,10997,9420,12098,12255,12076,12598,5223,13899,13540,9081,11749,14298,10536,14877,11379,14924,13193,6633,14794,14982,7083,15045
"11435","SARS",10812,10145,10208,10744,8738,11920,12056,9430,15428,15383,11276,14660,14800,14487,8460,13310,6662,10464,15462,11788,11264,15103,9696,10842,9183,14138,12913,13153,14228,14418
"103","ABT1",12049,13434,14888,11207,13697,12117,10561,12963,15209,10640,12298,9941,14482,7912,6899,9318,14156,14465,13439,11008,8784,15251,8700,14926,14620,11180,14472,15432,10630,6499
"8605","NDUFV2",8309,14140,11592,9987,13864,15253,14427,14594,12349,15272,14173,10174,13046,14425,8045,11613,13523,10048,11889,12931,15186,15334,14964,13034,8485,7896,9927,8612,10701,7398
"12504","SPCS3",14979,12534,10491,14492,14396,9504,10760,11060,10063,12900,12409,9327,15178,15194,12128,15085,9092,13131,10369,7368,9180,12045,8000,12141,11475,15067,11160,12429,14724,14571
"10594","RAB35",15303,9098,8927,14120,12255,15425,12173,14807,10218,13369,13055,9255,8975,14677,14015,13340,6247,15298,15490,14352,11953,12179,10575,11700,7106,6775,8572,13172,13560,15270
"13170","TEX10",13165,10070,13456,14776,14802,14642,9748,11496,13357,10815,7827,13769,6759,3221,14853,7698,10260,14749,12897,14561,13758,13685,11900,11437,14707,14142,8403,11796,14525,14061
"11518","SCOC",8392,12853,8285,14996,5490,15408,15028,9899,11683,8023,11294,14993,6906,8099,6614,15221,8662,13087,12299,14790,13640,15246,15000,14085,13144,14201,14349,14851,13687,11186
"12208","SMARCA5",14814,9231,9403,14419,13775,14700,8119,10295,13183,13799,10201,14112,12464,13192,10642,15147,14269,10207,15498,6685,12479,15253,14960,9543,9527,10152,14295,9688,14433,6966
"8566","NDUFA5",13670,12239,13045,8301,10876,14646,14311,9143,12885,13912,14375,12351,11718,12793,7197,12133,13882,9490,8295,12469,10643,11836,12218,14470,12307,8338,14282,12546,12496,14663
"2809","COX7A2L",12984,14868,5531,8763,8564,12142,14889,10696,15477,9947,10035,14278,11205,14972,3789,14794,13763,13657,13583,15398,9360,14840,13962,14072,14991,8481,12928,14990,7876,10698
"748","ARAF",13900,8412,15191,8580,15268,13717,12361,12198,14574,13712,11886,9547,9749,10277,15193,9985,8314,10534,15095,11517,11493,15430,12131,13846,9851,10689,15208,11543,12026,9323
"9780","PLAA",6352,6924,13812,14688,8392,13118,15437,12715,10404,12131,11267,13568,10243,12389,12866,14894,10570,7752,13826,7047,13999,15424,12353,7029,14087,14140,11009,15355,14455,15309
"2757","COPS2",14563,14938,8453,7654,15114,12082,4798,5851,13069,11422,13516,12455,13131,11211,11258,11050,11749,12789,10484,12672,13894,12922,14709,14409,15290,10924,15466,9801,12614,13414
"8168","MRPS22",6220,9466,14493,15341,7561,10185,11606,14854,13661,15335,10383,9776,12138,14102,6541,9964,15469,14947,15438,12815,11458,15370,6947,10707,14304,15070,14937,9571,11959,11097
"7754","MED4",6486,12256,15148,12621,5091,11138,13893,9584,13738,10065,15373,15479,15003,9202,10494,9001,14842,7393,10564,13756,14219,9973,14168,14594,12771,12002,15218,15395,11300,10961
"2850","CPTP",5742,14512,8561,15354,8051,6243,15347,15191,11953,11563,15043,13941,11351,10334,12532,14954,12952,12515,13402,14412,12183,14227,6459,13851,15231,10295,12331,11677,8967,12563
"7714","MDH2",7816,12697,15221,9010,11772,15371,8873,12381,13239,13711,12538,10533,11894,7397,11510,12331,6816,14885,14386,10374,15181,11163,12913,15151,9946,11156,14159,13596,10335,15462
"8840","NPEPPS",15431,14480,11656,14867,13371,7463,12293,9668,5925,12246,11564,13434,11674,14244,4803,9928,15096,9224,14540,13405,14188,15386,12473,14718,14664,13787,5921,12680,13121,9569
"9535","PEX12",13994,13859,5624,8500,13124,7101,12218,5577,13312,10402,14810,12315,14759,14907,6027,15089,14587,14582,15298,11392,14384,9293,14148,11658,15196,8767,12589,10957,12729,14644
"2955","CSTF2",15485,12631,15492,7628,15346,15335,7559,10922,14325,13927,14283,6614,11240,10281,15213,9029,15140,13900,15336,15188,7108,9678,14984,12742,9602,12791,14591,8291,9989,7230
"580","ANKRD13A",12548,15302,15146,15177,7682,12501,8008,12047,15249,14935,11527,12608,13381,6151,6169,14853,15406,9841,12674,14877,13942,9446,13615,15168,13146,8871,7817,15425,10088,8324
"8253","MTFR1",9507,12939,14390,15434,10424,10010,14639,12068,12593,13243,12345,10510,12802,10316,12660,15115,14125,11378,15367,7060,9452,11060,13948,9864,11302,13093,14722,10645,13903,7029
"7670","MBTPS2",10168,14570,10736,15459,11333,13354,7818,14864,11667,14897,13242,12890,12377,13748,5931,11868,15468,14715,15328,15265,9504,4112,13279,11450,14318,11623,15098,8855,12530,5477
"13895","TRMT13",7782,12376,14279,12722,9311,14707,15207,13278,14415,8865,13941,11455,15086,14168,11464,9978,12922,12041,7401,14579,11947,11591,10402,9983,8810,14186,14636,5829,15055,13569
"8042","MORF4L1",7779,12059,7476,14693,6501,14863,15134,12718,14201,6895,11945,12401,15286,12858,6944,15243,15017,11540,14710,13119,14790,13006,12999,15255,8143,6130,14742,11814,9632,14138
"4500","FDX1",13828,9949,14547,12426,11720,15213,12529,15376,12442,13440,12485,8127,11531,10377,3543,15161,15112,14773,15072,12363,9539,9370,11619,11503,14795,8801,14715,12569,12891,6237
"13907","TRNT1",14177,9358,13158,13667,13038,9141,14517,7660,8744,14389,7715,10463,15417,14198,11049,11923,10146,14578,13673,12013,12511,7079,14611,14938,8177,13700,12703,14564,12995,11788
"11526","SCRN3",8198,9191,11062,14728,8740,13839,7958,14773,9304,11455,15463,11018,14611,4185,13918,15084,11142,10075,14731,11585,10860,9507,12816,9287,14323,15349,15153,15133,14451,14213
"3019","CUTA",9224,13262,10605,15106,10138,9576,8294,13909,14495,11165,12858,10190,13642,12724,14437,6906,11687,14201,14580,12081,15354,15387,14456,13746,13179,13646,10254,12187,8255,6693
"15075","ZNF322P1",11627,4689,7558,14975,10186,12856,14600,13928,11700,11620,13738,13139,9723,13706,15338,14197,15240,5923,14701,15071,13432,15012,9623,7143,12272,12925,14493,14480,6067,12300
"5650","HNRNPH2",4685,10165,15181,13267,4822,8556,9893,15162,13359,14471,8684,15276,10521,12589,6501,15058,12104,14494,14969,8014,15475,14168,10065,8104,14761,15168,14689,14551,12175,15488
"9609","PHF10",13435,6223,9820,12742,9560,10474,14689,14267,10246,14842,13636,10380,11690,6938,14296,14163,10544,12212,15027,11603,15273,11750,14693,9631,8262,12599,14869,11146,13157,14263
"6141","ISY1",6802,14746,10072,14857,7558,13113,13887,11181,9754,9967,12313,9156,13127,9740,15481,11388,10725,14127,14426,15461,13995,15476,8972,13788,14668,12102,12056,12389,9545,11624
"9215","PAFAH1B1",7690,14386,13373,14474,8872,10772,14452,14777,14352,14937,13714,5123,10406,10465,12665,8055,14347,15151,12206,12249,6096,10550,9162,15025,13235,13017,14086,9301,14190,15373
"11594","SECISBP2",15066,11013,4339,14331,10802,14955,6885,9335,8765,14707,12833,15081,12585,12175,12722,14735,10604,11690,14228,12097,10197,13294,14891,10938,14869,14701,8697,12818,13194,10005
"11036","RNF103",11928,8926,15157,5831,11250,14668,14667,14714,4244,12169,14034,9670,15120,14654,5129,14097,10378,15229,14577,5184,13392,11549,13048,15321,10343,14250,13024,12510,12663,14843
