"","gene","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y"
"503","ALS2CR11",2526,1945,7674,7054,5667,2547,6454,12988,6457,2691,13599,10471,2467,12703,10749,3452,2765,1042,8756,1669,5290,2000,4145,2548,924,5056,11139,5131,11222,1020
"225","ADAMTS12",10957,5613,1196,4721,7385,9995,8304,5717,9061,1882,937,9754,1218,12828,4844,5220,3670,7400,1840,1732,6327,9302,12977,1624,3721,5852,3244,9986,1968,2948
"6204","JAGN1",5783,4154,9183,10424,12245,6179,6772,4428,5331,4692,9161,6751,1750,4644,7394,4704,4524,5648,6265,4387,3234,3421,2874,1548,2855,8782,7376,7460,4478,5789
"2953","CSTB",13745,7022,8267,6031,7292,6269,6712,4368,2388,3098,6639,4475,2791,2714,4043,4241,3968,7693,3193,6130,7655,4649,3325,3064,4745,7104,9468,4832,6514,9825
"15452","ZNRF2",3542,10974,3272,10948,7835,9217,1599,7031,4043,5243,8047,1779,5464,1006,2679,4022,2408,2554,14447,14111,10882,4161,1701,6940,5327,2423,5333,5423,2336,7514
"5628","HMGN4",2895,3504,9156,5955,4779,2946,5916,3270,7594,8290,7605,5477,2598,8229,10292,4902,8966,8935,3949,2054,3488,6481,5121,3003,5878,12901,4485,5851,3817,3968
"6220","JMJD6",9756,14174,2501,11647,10416,9001,2856,8760,2822,1975,9449,1625,1777,1728,2602,3515,2110,2801,9822,9566,9335,4145,1482,2640,5259,1829,5942,7375,3798,11598
"9520","PEMT",4057,855,12881,9790,4842,2727,10092,4741,5454,5071,2384,8275,1463,11409,6365,298,11641,12802,3535,6237,333,1819,9256,1930,8112,4892,6345,6910,7725,110
"2591","CLTB",9037,8891,6253,5269,3986,13860,4743,1574,5439,5350,2552,5772,2287,4049,3489,8262,7216,5530,2816,2547,3306,6952,9698,2851,4388,2272,11774,13352,2165,6672
"2268","CEACAM3",2202,583,948,8184,791,425,8387,1079,9094,1667,3582,12343,8161,3847,9861,5750,8287,8187,1222,6657,4339,4084,8261,3124,12386,10668,4247,1726,14240,8028
"9815","PLEKHA2",7610,6472,7835,3775,2401,6948,2472,7932,3847,5046,5041,1668,2434,5349,4826,4260,4515,10141,5499,3750,10860,9771,5006,3764,14469,6184,3558,5505,2500,8924
"1169","BAIAP2",832,13917,4463,3676,1920,5351,1615,9560,2385,13094,9707,882,14013,3139,6975,2128,4154,2657,3963,2044,13568,5263,4505,11053,10206,712,756,1297,3134,15396
"6326","KCP",10339,1406,9566,629,4204,1490,5625,851,11323,2830,2036,7125,4402,3933,10276,1776,8406,13779,3152,431,4658,12467,1653,6364,6792,7081,4710,12387,3224,9474
"11636","SEMA7A",9708,6353,8635,556,3167,892,4691,5807,8469,1698,3759,5562,10643,7817,6496,4217,2592,4725,2932,7686,10109,2457,7148,11662,3771,10845,3888,1546,4491,10114
"12898","SYN2",13063,506,5951,1257,6042,747,4635,3690,8986,6378,6318,3707,4211,9731,2447,12162,4123,5611,1781,13129,3636,1060,7157,4965,1191,14644,3459,11235,8860,1768
"14225","UBXN11",5251,2174,8921,2448,2913,2141,7275,2887,3808,6144,9124,9256,3722,10609,5158,7774,8164,6110,1895,10010,1897,1478,13550,2295,3734,9166,14331,1566,6826,1826
"329","AEBP2",4281,7005,8258,3656,5238,8577,5986,6118,2451,5919,5935,6649,8791,4452,2507,6137,7100,3173,6794,6175,2503,4980,8141,7229,3593,1621,13264,4210,9007,2717
"924","ASB14",1631,5186,9185,5822,7093,3698,2983,9653,10194,6264,14374,4115,7403,10154,10882,8947,2043,1061,5549,2260,12238,3531,3122,2213,2236,3521,4351,1763,4258,6776
"8551","NDRG1",15273,1657,4819,1113,3491,3248,7377,3689,4818,2623,840,11695,4862,2682,1897,4743,8046,11866,2566,4849,1755,6016,9339,8025,2440,10515,13118,11308,5734,2102
"13603","TMSB4Y",2948,1860,2128,14634,5296,3961,9620,1967,3396,9604,2955,11847,519,12891,3965,7903,12041,7526,1804,525,525,4506,8283,1656,4556,5865,10829,12529,6268,130
"4037","ESR1",1797,5685,11203,2621,4720,7363,5832,12553,7114,4148,5457,1576,9557,5895,8760,2336,12173,5029,12836,1930,1360,12154,2420,8854,6106,4385,1059,1943,4498,1201
"11171","RPL18A",4184,8002,3886,13238,6931,12299,6579,6435,7678,5031,3573,6041,5235,4457,5979,4884,4638,3915,7525,4348,2438,5496,7485,4426,5317,4100,3130,6917,5121,3350
"792","ARHGAP31",6195,8011,5661,4546,7711,13157,4795,2733,6683,3216,3129,9667,3063,5978,2457,7420,5977,2730,4514,5377,2806,4990,9999,3664,2502,3776,13054,11052,2121,5683
"9847","PLIN2",1590,1858,6955,1338,255,182,6093,9035,2282,13413,3799,3725,11256,3367,5676,4728,7389,8983,1022,3577,6663,4868,7015,12962,14481,14401,328,1049,10337,4045
"1584","C1QTNF7",13118,10426,9354,968,3527,9320,10726,1059,3051,636,1483,5286,6715,1108,2551,252,11886,10580,2509,10095,630,1871,8011,6734,6836,13350,11334,2160,6003,1094
"4134","FABP5",11233,6165,1935,6770,6489,13739,9280,6580,12270,1472,2264,11099,5516,639,4986,5701,2308,4992,13026,6264,3737,2488,1481,3967,1545,1953,6878,8652,2957,6295
"4820","GALNT13",7760,481,1132,2129,6585,899,3657,9433,9268,11830,10911,6339,8292,10097,3616,1262,860,2263,1049,3748,3859,3241,12964,4625,1642,5316,7715,12598,10508,8622
"584","ANKRD16",1107,5977,11162,9182,4787,3319,7190,5212,4389,8639,15354,2797,4716,9321,12009,3921,5679,4681,5650,2397,4122,3800,5257,2621,5655,7821,3405,1523,7298,3712
"12360","SNRNP40",2280,10329,5514,13829,12778,7117,4996,3428,11153,3289,6175,3608,3276,4225,12670,1792,6651,3033,11274,1753,2132,6992,2282,3402,3032,9777,1735,6607,1672,5950
"8083","MR1",3959,3283,9788,975,1453,2425,9798,3339,3540,6592,1320,7483,7775,6841,3347,2849,9965,12463,3979,3610,407,10632,8195,14195,5139,9926,6624,5028,6956,866
"12597","SREBF1",12826,2242,9034,3712,2228,2029,14511,1167,7404,4432,1766,3331,2942,5112,11578,1497,12540,5239,1401,1307,4729,11774,9139,2966,12569,4375,2078,6328,4928,7578
"2688","COG4",3759,11318,6591,6426,6336,8510,5965,9933,3814,5021,5906,4995,8386,4620,5011,3648,4993,3097,5452,5687,5455,5536,6587,7072,3748,3889,4964,3951,6583,5523
"1361","BRE-AS1",2719,1968,8539,8141,11069,8133,3351,3065,1670,9232,9115,10943,145,8816,3787,8690,2995,1198,8354,10317,7137,295,4997,152,2574,3044,6690,11718,7394,6530
"850","ARL13B",1918,10625,4484,4962,10302,5029,1498,3861,5145,7367,10905,3555,3962,3029,4693,4970,3777,2432,12478,14412,8754,2445,2195,5883,4209,2910,11755,4029,2272,8926
"11380","S100A12",7403,189,7842,12794,1390,1516,11189,1919,5400,8148,13110,7631,124,13401,11749,932,8492,9267,2208,7606,3364,405,7366,46,7340,3089,2707,5362,10520,284
"7085","LOC100506634",4840,3637,10309,9514,6281,2746,7680,13674,6115,3048,7995,4751,5382,8363,9910,6166,1666,3624,2952,3747,11529,2391,4834,1386,2215,12421,2852,1015,7241,4531
"2204","CDH26",8182,1695,2502,4204,10879,1881,1593,4357,8865,1776,11911,3344,1197,9635,4750,5130,1661,4167,6271,2005,13080,10237,2749,3316,4223,14072,10851,5344,2426,10527
"9793","PLCB2",3619,4091,600,7047,13892,5031,1208,4809,6951,3875,12396,3244,3252,2848,2867,3349,1548,816,12672,2854,14967,7598,1048,12162,4088,4997,10832,10239,2588,7346
"7303","LRFN5",3212,5590,514,7286,1578,5726,8230,9541,1132,929,423,1349,13347,1293,410,2271,594,8922,6886,12600,6716,10512,10259,8553,3196,13030,2300,349,14670,11448
"5558","HIRA",5962,7783,5713,4858,3218,5142,6194,4658,2046,5776,4858,5242,7167,4654,3151,3805,5346,6172,2159,8513,6904,2142,14489,6462,7990,6264,8748,3007,9417,5032
"4825","GALNT2",4215,3304,5581,2305,5168,2136,4896,11756,7516,5771,6949,8168,12588,6619,4459,10064,3557,2616,4702,5462,8156,4158,3663,9190,1260,5050,7666,3190,8839,3928
"110","ACAD10",2568,4840,12679,4572,3457,2750,7604,5823,2549,9936,7876,9011,5507,7359,4715,5519,9674,5860,3010,5739,1747,3890,5674,6110,4328,4839,9876,3939,9258,2233
"212","ADAM12",6897,9205,2004,3168,727,6753,4142,728,7286,4451,577,3952,1549,8797,2446,7768,7453,12397,2088,9703,1601,9851,10891,2828,12908,11190,8586,6424,1497,5086
"12226","SMCR8",4019,8549,2793,13742,10851,12008,2127,3886,6172,3305,8202,4689,4110,2776,2982,5317,2204,1232,9250,7932,6600,2039,6910,4400,3209,2459,9342,5185,3216,13477
"3271","DEF6",6943,734,769,4623,14793,1112,977,4341,4560,10056,13573,13999,1123,6031,1437,13938,1205,2126,1958,3785,13588,1444,2004,4116,2483,4159,5570,13855,5416,12280
"8817","NOS3",1082,4473,7589,3501,4361,5013,3638,3775,6829,13039,11220,4402,10869,6736,9717,2924,8252,2214,3443,925,5274,6791,9876,11519,6426,1915,3587,5316,5875,2421
"9671","PIFO",2468,4134,12569,11482,1204,2043,3443,3000,5923,7609,8273,11785,2095,9229,2077,13209,4962,2603,1555,7590,3443,5878,12123,2170,2251,13471,4310,2582,5672,3863
"12841","SULT1C4",2157,7253,5238,3408,6741,3216,8670,2346,9750,4959,5880,7063,13276,4381,13381,1993,6388,2645,4930,1826,3004,4507,4451,13241,4109,10273,2608,5003,6342,3994
"14029","TTC9",332,5156,8332,4804,2942,2465,2285,2351,12141,14741,12836,2585,869,12635,13721,5378,10211,3785,3610,305,3738,9578,7508,2460,8131,6868,2538,4510,536,5685
"8010","MMP9",1400,5979,1946,10403,7414,2218,4712,3802,9653,11408,7035,10110,3238,4548,8037,744,3767,757,3777,3471,8964,3122,12309,10614,2278,7780,3033,10047,5715,4772
"12324","SNORA44",5851,11603,2779,2606,1931,11954,12733,2341,1688,3282,463,2457,8527,2929,3293,1184,14183,14290,6183,3803,722,12997,4079,10858,13055,5614,1152,5017,4137,1371
"5329","GTF2IRD2P1",5352,4995,9012,6787,4450,5299,7475,2019,6975,8559,5176,6765,2990,3335,7023,6917,7982,10780,5280,7184,1278,3788,4180,2289,6177,8681,5722,7248,3758,5617
"2710","COL3A1",7504,2939,9051,8609,5748,840,12621,1117,7844,6269,7536,2053,6628,5079,6693,2893,8662,10855,2335,2478,9115,1332,6115,10456,5672,11469,3552,2192,1476,3965
"4455","FBXO38",6611,14149,4052,5578,3990,9889,7291,6392,1747,4262,3690,2950,7197,4235,2924,3020,5896,6528,5670,5643,5208,7380,8473,7995,7807,3986,4934,3329,7778,4495
"10087","PPP1R10",7681,4703,2749,13040,11207,7029,4202,2908,3858,2606,14339,6759,1363,2215,3274,6724,1008,2824,8237,11348,8101,859,1250,784,964,6067,13100,7291,3918,12706
"4012","ERI3",10089,8876,6083,4875,6131,8674,9187,4324,3457,2759,1905,5064,4843,2576,3470,2638,8298,9901,7840,5658,1473,9635,3926,5956,4554,9163,4418,7595,5066,4719
"10494","PTS",4432,11170,2229,13517,10789,11962,7822,1265,1573,3575,6376,1604,6308,1097,5486,965,6611,6062,10107,3268,2758,6682,2150,6828,8708,2333,2704,5527,5771,13487
"3983","EPS8L1",994,9724,658,6185,5512,10946,6553,869,11079,11607,5530,11499,208,9454,11153,13456,4093,3058,1600,695,1780,3742,10625,158,4229,7354,4122,13601,719,2013
"9093","OLFML3",12577,7925,12817,2985,3110,4799,3352,2147,4515,6825,7561,5157,1329,3189,5972,7071,11545,9927,2916,2804,1925,2892,2460,4360,8109,2502,10650,13198,1255,7352
"1076","ATP6V1G1",4685,2819,13658,2492,3030,6176,3742,14412,4132,6611,8167,1866,6438,7273,4284,6736,5462,5431,5180,4019,8550,5485,7369,5186,7068,2591,6275,3380,6359,4352
"10708","RAPGEFL1",4647,2766,13771,3171,5942,3306,3819,6656,9481,8580,14748,2753,7869,5973,7589,13799,2558,3667,4663,2273,13900,2672,2740,1160,3285,3249,2135,3878,2587,9604
"10311","PRRT1",9686,6455,996,4086,4774,3671,5213,13954,1727,1312,1084,3554,8674,1934,1029,2581,1180,6935,6462,15169,10035,3826,4587,10260,5077,14652,2526,1905,9025,10925
"13121","TCTEX1D1",3015,951,10002,4152,4293,242,11030,9465,6485,11474,6443,1701,9011,2612,12978,8429,8828,11828,855,1203,4823,4262,1535,5261,7997,6649,815,5075,11485,402
"8052","MOXD1",426,1543,5465,6802,3424,1698,2076,1825,7963,9276,11789,9840,817,11802,7831,13833,7610,3487,896,448,8691,8335,7404,1037,3791,7175,13894,6763,2117,5271
"12293","SNCAIP",2245,6153,6492,13924,9469,3387,1216,11362,4767,6148,10665,6583,2413,5430,2544,12075,461,665,6142,12067,13049,883,3211,1451,910,4726,12266,2872,2702,7061
"14828","ZCCHC3",2552,9473,3824,11291,7242,5620,3955,6117,8552,6242,9911,3147,8482,4639,9710,4150,4009,3030,8015,3839,6798,3733,4134,5563,5543,4729,2138,3386,4426,9135
"8856","NPM1",2857,8463,4862,8011,2728,6707,5612,2413,9931,6769,2973,3539,4541,3482,9086,3602,7623,9632,7701,2844,2391,8667,3967,3852,10184,12079,1528,6900,2805,7637
"565","ANKEF1",3327,6342,12446,1758,3557,5348,3716,11313,7256,3028,6170,2246,9775,3980,3289,11121,2812,2820,11622,10464,8596,11763,856,4603,2733,3746,4128,1057,4161,9355
"2187","CDC6",4262,3831,4756,9218,10025,6463,7703,1092,3835,6772,7078,14464,890,8057,6639,6238,6806,4099,2513,2431,1204,2014,9257,998,3442,5227,15378,12294,5030,1377
"2817","CPB1",2704,7174,2044,8713,8021,10835,3820,7717,475,5393,1422,9732,11763,12756,2167,604,12685,3003,5770,4733,129,7560,6856,8931,5300,4270,6732,3734,8359,57
"11048","RNF128",9416,2573,4287,699,3668,1763,2822,2829,8806,904,12570,3935,7424,6572,6852,6904,4748,3311,3045,8885,13212,2440,11486,1544,2340,12644,10066,315,5213,12202
"507","ALX4",6285,1916,12760,2786,5398,12420,8884,1109,2910,8905,5821,8981,899,7015,3872,10092,9823,12509,4327,540,133,4172,3190,1839,5470,1779,12588,12146,4529,394
"14038","TTLL10-AS1",10771,4474,1612,4976,6462,5033,8202,10015,6987,7689,1203,8986,5120,1941,3034,10253,5265,13111,5711,6732,3477,6207,1568,4845,4071,3888,3831,10964,5585,1496
"12004","SLC25A5-AS1",3503,13614,4535,13591,4084,13295,6913,3306,4710,6619,2716,4652,2019,7226,4985,5356,8184,6470,6958,2370,1431,9903,4832,2612,7091,5049,3761,7912,3022,2801
"8791","NOL10",7970,1849,8031,2515,3307,2230,9241,3631,3481,4520,4737,6574,4838,8680,4967,5386,5815,9284,1612,3693,5565,2853,13807,3776,4449,14155,10661,2581,10922,2395
"11315","RSAD2",1309,1144,11802,6143,12514,2682,1431,14291,3535,12320,5711,12527,3279,11512,6681,12586,2924,574,5847,1350,10127,1861,5059,1991,1424,4799,4928,8100,2277,2814
"14213","UBQLNL",7056,11550,6953,1356,1727,12364,5844,931,4287,810,606,2758,2673,3291,1598,5179,9906,10306,3718,6248,4297,12700,12010,3986,5963,5952,11251,7667,2506,8054
"1116","AVIL",9419,7035,2547,6347,11232,8265,4949,5655,5414,1621,8083,8144,1503,8286,3735,11727,1216,2132,4210,4448,12913,3394,3030,860,1453,8329,10554,6070,2434,8567
"4928","GEN1",4673,724,10561,1069,1079,530,3594,4222,1357,12006,9883,11327,11950,8903,1135,11729,3564,3605,236,13218,12291,420,4898,12191,3367,2028,4017,2446,12109,4457
"3214","DDHD1",2265,852,13768,2388,1963,2574,2279,6973,9326,11985,10459,4573,3039,13158,8639,10878,5846,4205,1977,2963,6721,2778,14750,2315,6344,3296,7131,4236,3591,2363
"9642","PHOSPHO1",5893,491,10468,5321,1307,808,4535,492,8463,11973,10766,5836,923,4113,10371,9011,1227,12704,657,5909,9599,1038,5870,95,5791,11454,9969,2790,3913,11875
"13875","TRIM8",4712,4243,11469,4744,6685,5325,2211,6890,5959,7107,10397,4510,2462,4170,6649,6228,3953,4398,5249,7861,8519,3739,2716,2901,4497,5579,7139,7004,2291,14082
"2631","CNKSR1",11945,3431,728,6923,10777,5542,4802,3057,12514,5260,6084,7663,2818,2408,6748,9159,1455,7540,5185,2446,7776,5240,1146,1538,3039,6751,5055,12189,2492,11980
"4565","FIGN",5542,86,10240,2886,4564,1561,2410,4283,12024,15080,10818,3198,608,7513,10554,11594,6021,5637,3105,4737,8105,1943,4545,369,2137,2025,11924,10846,5219,4149
"5651","HNRNPH3",5721,8220,2923,8364,7350,8785,3452,6451,7433,5195,5631,5450,3537,3808,4736,8049,2992,3653,6554,6322,9256,4629,4714,3790,4598,4837,5441,7323,3288,11232
"4510","FER1L4",12979,7065,11836,2097,6683,7988,6177,4594,10522,711,3613,842,6513,2004,10777,3514,3018,7677,11565,4782,7614,2945,1103,1089,8146,11653,469,2292,1085,12396
"11211","RPL41",6912,6978,7391,5942,4742,9596,5386,6660,4907,3214,3061,3261,5604,2697,3249,3502,5362,6238,10365,9341,2282,6863,6661,6759,7611,6540,5562,3933,6199,6937
"10825","RC3H2",7876,6398,4088,8612,1655,4765,9466,2986,2631,3187,751,6567,8826,2115,5459,1685,11020,10985,6926,9771,833,12783,5824,10028,9604,1999,1171,4021,6553,5202
"2609","CMPK1",2455,5758,2990,8390,3047,3031,3435,7844,1425,9368,8949,4425,4683,7924,2416,6848,3362,5874,3945,7159,10800,3813,7452,6384,9982,4922,8490,2673,10869,5076
"3264","DDX60",4213,4576,10019,4402,9514,4428,4958,14146,9080,4178,6808,11089,6739,7414,6729,8115,2888,1208,6054,7866,5088,1714,5426,3391,1430,5806,6316,3630,4474,2107
"1731","CABLES1",3070,5117,13039,7832,12851,12323,4227,2525,1237,13044,5275,7521,1386,5172,3518,10693,7155,2637,3766,4568,3451,1702,3647,1824,3437,766,3830,13479,5702,9100
"13809","TRDC",5363,11002,689,6765,15250,4371,11146,10415,844,1741,1031,999,5554,665,2396,1464,4273,13392,4353,3092,6724,2266,12327,8324,9012,731,1626,11258,12220,4646
"10674","RALGAPA2",7963,11858,4445,12533,10078,14194,8133,1002,3248,2579,1798,5560,2985,1664,3466,1195,5802,7046,8052,9419,447,5591,5655,3448,4262,9305,4401,8731,2057,7054
"9785","PLAGL2",2017,3558,3177,12721,11032,2917,2574,8580,7374,6163,15120,2435,3715,5206,8912,7272,2194,2834,9150,2023,14686,4847,1706,2140,2476,4977,3946,3462,5446,11318
"5569","HIST2H2BF",11416,10690,165,2845,11225,11596,4289,523,11716,1507,2478,3453,4543,8461,1954,5897,6702,3713,8721,569,7715,8723,1686,10059,2450,6809,4984,12671,2807,3652
"11509","SCN7A",8846,7173,10199,2010,1362,4883,1470,12945,2856,2917,5199,80,4184,12743,7933,12189,4284,6904,10003,1720,12392,7324,1455,2678,10985,3826,132,2814,74,12456
"7355","LRRC45",1796,6678,4135,10033,1782,3919,10096,2738,4509,11937,3367,14428,5339,9213,6557,9525,6945,3894,640,2761,2507,2715,13387,3047,4541,5741,6415,6514,7925,974
"13451","TMEM176B",4817,13669,9440,14593,6972,9749,1194,10289,2420,2563,2886,3219,10101,7454,9631,12426,1137,540,7997,5332,2156,4848,1244,4872,1755,10471,3790,2890,2085,3570
"4891","GCHFR",2544,2606,13875,4246,1855,2086,3828,6109,4770,7451,7250,10836,3230,6040,14283,9253,5182,2853,1557,2316,5900,7645,14614,2141,3065,6850,11929,5292,2383,2171
"6265","KBTBD12",4153,6652,1839,9017,2065,12064,8120,4345,2185,5009,1799,5260,2722,12936,4131,6507,7583,7009,2030,1507,5661,11149,9848,6118,11170,4733,3960,7166,4520,2912
"10826","RCAN1",6223,9861,1063,6215,6479,11118,2146,373,3241,11712,8868,12595,753,1879,1885,6513,12277,7536,1883,5918,1041,1700,14500,4592,9364,1720,4400,5880,679,11767
"7899","MIF",3196,6234,4267,11409,4188,5258,4336,7741,3828,8279,10001,6886,6386,7349,4006,15084,1918,1872,2968,4848,12987,1895,6596,2134,2679,2009,8246,2998,7959,6638
"15456","ZP3",12389,2990,10542,3862,3596,5774,10872,1440,4342,2494,1801,1502,1157,6032,6937,2884,10446,10759,9587,734,7888,1453,2785,1965,10893,8561,6413,13388,1213,9559
"1311","BMP8B",313,8775,373,5493,355,9917,5819,3012,12948,6961,895,7058,1932,12639,12930,11385,12965,3503,164,146,2152,11425,8938,1235,9904,6612,928,14197,1015,317
"10455","PTPN12",1825,3742,1546,11201,4942,3882,5311,1931,6479,13949,10788,14320,3469,10261,7513,14394,5736,3351,1867,493,3316,4208,4029,2806,3310,1781,7760,13487,5674,936
"6799","LINC00842",5229,2432,6454,1315,8845,7387,5276,423,9159,603,1675,12131,402,5730,640,11534,10658,10908,10087,2980,928,10396,2501,8940,1838,14552,2572,6561,724,11432
"11486","SCEL",6360,8346,2121,10415,11133,7361,11220,10336,10627,1320,1287,2363,1526,4580,10431,3330,3436,9322,12753,3554,1209,12745,299,1370,1509,12518,362,9954,1350,1179
"11436","SARS2",2864,12097,4045,13194,4294,6868,5995,11415,2114,7111,5747,4084,5927,4881,3183,5864,5136,4352,8358,6812,4884,7800,1812,7323,4912,2372,4514,3833,7607,4935
"495","ALOX12-AS1",4651,8878,4686,3848,5289,3310,5349,14272,2347,3150,6563,3183,11315,5558,4679,2716,2346,3047,3504,4624,15207,7580,4653,7664,3008,9060,3579,1322,9365,9583
"14746","ZAP70",10885,2653,264,15171,5035,4152,10327,1578,191,12945,4955,11997,157,4933,258,8810,8957,11709,1965,5342,2813,1515,4446,4264,6239,5153,6052,8644,11598,1344
"9436","PDE1C",7658,924,13932,1026,3568,1665,3496,7742,8783,3659,5456,8590,11371,7343,4802,7672,1092,3076,4948,10476,9168,2568,9124,2041,764,10634,9715,1343,3799,7985
"7245","LOC729218",2748,14037,1206,9657,9362,3545,5580,8623,1233,5278,11563,5370,5290,3041,4103,5989,1541,1334,7656,4975,12315,6117,472,9952,1213,3461,7663,2882,7926,10291
"12017","SLC27A5",7236,10582,7130,7752,5023,8698,7684,6258,3958,2825,2495,8812,5394,6638,4014,6245,4650,3857,3466,5311,4155,5961,9329,3856,3062,7560,7378,5312,5855,3932
"450","ALCAM",9917,766,10083,286,1267,1475,3448,586,13040,3951,4487,2686,5089,9169,8074,11926,11353,10064,2618,2128,6063,9330,5432,2767,5369,11323,10705,4190,1597,5262
"10467","PTPN6",748,10523,1509,12364,14165,7221,1113,11068,9435,3859,13103,950,5525,2015,8375,1530,1740,806,12857,1481,14076,9642,512,6299,2386,3085,1071,4173,1391,11495
"5200","GPR27",1414,3859,11967,1616,2973,482,1410,10756,11272,4990,10892,621,8951,5706,11551,1650,2681,6075,12154,7937,12165,9917,878,4773,7525,7388,294,356,1470,10820
"2473","CHSY3",7583,14349,10360,7362,13186,11579,8897,14930,2330,534,2681,2468,7838,2923,3440,1482,3625,2092,12164,5877,2760,5599,4094,5704,3021,3905,2267,1811,7388,2342
"6936","LNX1",9436,1103,4061,455,449,1330,2487,974,6461,12875,1701,13994,2416,8562,2228,13262,14442,13256,421,1487,2999,6532,6514,5832,4978,6890,11584,13442,3037,1383
"7825","MFAP3",8385,8318,8355,2928,2520,5341,10516,13982,3298,2296,868,4122,10747,2724,3090,1888,5668,8450,7157,4120,2341,11580,5063,9800,4375,11261,1645,3248,7708,2821
"8402","N4BP2L2-IT2",3250,3166,1334,6915,14616,2587,3908,2527,5020,12339,13019,11759,4472,4357,4567,7342,6655,2445,4463,2570,3555,3205,2188,11327,1872,2513,13582,9712,6393,2988
"3089","CYP2D7",7545,9838,2169,6142,6636,6164,6686,14865,3620,1033,1602,3455,4018,8346,3450,1737,3025,5121,7503,3998,8166,14836,5296,6438,4876,11504,2403,3437,6507,4241
"14773","ZBTB26",8777,13764,1097,7735,10689,12195,6751,2169,1812,1867,1632,8391,2249,2154,1422,1849,6124,5823,8341,10139,1350,5813,3442,9431,3433,6032,10090,11174,3503,5417
"11764","SGSM1",12362,11230,8015,582,3820,5911,9002,1942,435,1127,1986,481,6388,1530,2594,304,10670,4899,8901,7117,5388,10199,1799,14068,10863,11575,2143,345,7408,11638
"9778","PLA2G7",564,14737,8084,12100,11398,2893,1395,7995,4749,8425,6521,2789,13676,3232,10593,1246,2229,171,8864,3457,11636,836,1862,12262,957,2667,1644,2186,4212,11377
"15127","ZNF418",13910,9343,2139,4057,4234,7038,10556,10994,1475,1116,1763,1786,13204,3586,2295,3810,892,4666,5568,4827,10022,6054,6051,8629,7011,6557,1164,601,14443,6975
"9199","PABPC1L",8181,12264,2461,11186,2753,5576,15066,5471,2169,2311,707,3997,2426,6405,4291,1742,6508,13599,2949,3632,2653,9909,10131,3985,9933,8412,1923,4451,7784,1923
